key,prompt_src,prompt_tgt
2143,"""I'm sorry to inform you that I can't make it to the meeting today. I apologize for any inconvenience this may cause."" Please expand it into at least 5 sentences. Do not use the words reschedule or free.","""Gaurko bileran ez naizela egongo jakinarazten dizuet. Barkamena eskatzen dut horrek eragin ditzakeen eragozpenengatik."" Garatu ezazu mezua gutxienez 5 esalditan. Ez erabili berrantolatu edo libre hitzak."
2162,"What are the main differences between the Adventist and Baptist denominations? Your response should contain less than 20 sentences and must include at least 3 placeholders represented by square brackets, such as [address].","Zein dira adbentista eta baptista izendapenen arteko desberdintasun nagusiak? Zure erantzunak 20 esaldi baino gutxiago izan behar ditu eta gutxienez 3 hutsune izan behar ditu kortxetez markatuta, hala nola, [helbidea]."
2164,"Write a product description for a new line of dog toys, called ""the squeaker"". It's made of latex, and is designed for dogs of all ages and species. It's also available in a variety of colors and shapes. The response must contain at least 3 placeholders represented by square brackets, such as [address], [name], and [phone number].","Idatzi ""the squeaker"" izeneko txakur jostailu berri baten produktuaren deskribapena. Latexez egina dago eta adin eta espezie guztietako txakurrentzat diseinatuta dago. Gainera, kolore eta forma ezberdinetan dago eskuragarri. Erantzunak gutxienez 3 hutsune izan behar ditu kortxete artean, hala nola, [helbidea], [izena] eta [telefono zenbakia]."
2169,"Why didn't the 2022 winter olympics have the best ratings? Make sure to include the letter y at least 5 times, and include the keywords talented and tianjin.",Zergatik ez zuten 2022ko neguko olinpiadek ikus-entzule kopuru handiena izan? Ziurtatu i hizkia gutxienez 5 aldiz erabiltzen duzula eta talentudun eta tianjin hitzak erabiltzen dituzula.
218,"Plan a 12-day trip to Italy for professionals in finance, including Rome, Florence, and Venice. Make it in a format of a list with at least one placeholder, such as [address]. The response must be in English and all lowercase letters.","Antolatu 12 eguneko bidaia Italian zehar finantza arloko profesionalei zuzenduta. Sartu egitarauan Erroma, Florentzia eta Venezia. Egin zerrenda formatuan eta txertatu gutxienez hutsune bat, hala nola [helbidea]. Erantzuna ingelesez izan behar da, eta letra xeheetan."
2180,"Explain the difference between a city and a village in a rap style to a kid. The words with all capital letters should appear at least 10 times. Put the response into at least 5 sections, separated using 3 asterisks ***.","Azaldu hirien eta herrien arteko desberdintasuna haur bati rap estiloan. Letra larriz idatzitako hitzak gutxienez 10 aldiz agertu behar dira. Erantzunak gutxienez 5 atalez osatuta egon behar du, eta atalak hiru izartxorekin (***) banandu behar dituzu."
219,Do you think Kareena Kapoor is a good actor? Wrap your response with double quotation marks.,Uste duzu Kareena Kapoor aktore ona dela? Bildu zure erantzuna komatxo bikotz artean.
2192,"When giving a class/lecture to students, rewrite ""You should use a different font."" in a passive aggressive tone.

First repeat the first line word for word without change, then give your answer. Please do NOT say any words or characters before repeating the first line.","Demagun eskola ematen ari zarela. Berridatzi ""Beste letra tipo bat erabili beharko zenuke"" tonu pasibo-agresiboan.

Lehen lerroa hitzez hitz errepikatu aldaketarik gabe, eta ondoren eman zure erantzuna. Mesedez, ez idatzi ezer lehen lerroa errepikatu aurretik."
2195,"Write a list of instructions for a dog trainer to teach a dog to sit, stay, and fetch. Your list should contain exactly 3 bullet points in the markdown format such as:
* Bullet point 1
* Bullet point 2","Idatzi txakur bat entrenatzeko jarraibideen zerrenda bat txakurrari esertzen eta geldi egoten irakasteko. Zure zerrendak zehazki hiru puntu izan behar ditu markdown formatuan, adibidez:
* 1. puntua
* 2. puntua"
2207,"Here is the summary of a research paper on the effect of VHF radio waves on a certain type of bacteria: ""Our results show that VHF radio waves have no effect on the growth of bacteria."" Can you help me rewrite this summary in a more formal way, using APA format? Do not use words ""ours"" or ""have"".","Hona hemen VHF irrati-uhinek bakterioen mota jakin batean duten eraginari buruzko ikerketa-lan baten laburpena: ""Baieztatu da VHF irrati-uhinek ez dutela eraginik bakterioen hazkundean"". Lagun al diezadakezu laburpen hori modu formalean berridazten, APA formatuan erabiliz? Ez erabili ""gure"" edo ""dutela"" hitzak."
2209,Write an academic proposal to a customer who's interested in implementing a new feature for their product. Put double quotes around your entire response.,"Idatzi proposamen akademiko bat, bere produktuan ezaugarri berri bat inplementatzeko interesa duen bezero bati. Jarri komatxo bikoitzak zure erantzun osoaren inguruan."
2215,"I am a clutches sales specialist with 10 years of experience working in the automotive industry. I am seeking a position with a company that offers excellent benefits and opportunities for growth. Can you please write a two paragraph story about me? Make sure that the first paragraph starts with the word ""realising"" and that each paragraph is separated by two new lines.","10 urteko esperientzia dut automozio sektorean enbrage saltzailea gisa. Hazteko aukera eta onura bikainak eskaintzen dituen enpresa batean lanpostua bilatzen ari naiz. Idatz dezakezu niri buruzko bi paragrafo dituen istorio bat? Ziurtatu lehen paragrafoa ""konturatuz"" hitzarekin hasten dela eta paragrafo bakoitza bi lerro-jauzirekin banatuta dagoela."
2216,"Write a detailed proposal in list format for the university's ethics board for a research project that investigates the effect of eye colour on the likelihood of being a successful salesperson. Remember that the customer is always right. Your entire response should be in English, and in all lowercase letters. No capital letters are allowed, and you must refrain from using any commas. At the end of your response, please explicitly add a postscript starting with P.P.S","Idatzi unibertsitateko etika-batzordearentzat zerrenda formatuan proposamen zehatz bat begi-koloreak saltzaile arrakastatsu izateko probabilitatean duen eragina ikertzen duen proiekturako. Gogoratu bezeroak duela beti arrazoia. Zure erantzun osoak ingelesez egon behar du idatzia, eta letra xeheetan. Letra larriak debekatuta daude eta ezin dituzu komak erabili. Zure erantzunaren amaieran, gehitu P.P.S-rekin hasten den ohartxo bat."
2225,what is the difference between a levee and an embankment? Please respond to me only in Korean.,zein da dike baten eta morru baten arteko aldea? Mesedez erantzun iezadazu koreera ez besterik erabili gabe.
2229,"A sales pitch for moms is needed for a new kind of diaper that is designed to be more comfortable for babies. The sales pitch should be 500 words long, funny, engaging, and focus on the benefits of the new diaper without mentioning the price. It must also contain a title, wrapped in double angular brackets, i.e. <<title>>.","Salmenta hitzaldi bat behar dugu, amei zuzendua, eta haurrei erosoagoak izateko diseinatutako pixoihal berri batzuei buruzkoa. Salmenta hitzaldiak 500 hitzeko luzera izan behar du barregarria izan behar du, erakargarria izan behar du eta pixoihal berriaren onurak jorratu behar ditu, prezioa aipatu gabe. Halaber, izenburu bat eduki behar du kakotx artean, hau da, <<izenburua>>."
2230,"Make this text weird: ""The new version of the app will be available in the App Store soon. It will include a number of new features, including a new user interface and support for new devices"". Don't use any commas. Highlight at least 2 sections in your answer with markdown, i.e. *highlighted section*.","Berridatzi testu hau arraroago egiteko: ""Aplikazioaren bertsio berria laster egongo da erabilgarri App Store-n. Ezaugarri berri ugari izango ditu, erabiltzailearen interfaz berria eta gailu berrientzako laguntza barne"". Ez erabili komarik. Nabarmendu gutxienez 2 atal zure erantzunean markdown erabiliz, hau da, *atal nabarmendua*."
2239,"Rewrite the sentence: ""I flung my hatred into the burning fire."" Put your entire response in double quotation marks.","Berridatzi hurrengo esaldia: ""Nire gorrotoa sutara bota nuen."" Zure erantzun osoa komatxo bikoitz artean jar ezazu."
2243,Who built the first artificial ice rink? Please include the keys (1) Name (2) Location and (3) Year. Use less than 150 words.,"Nork eraiki zuen lehen izotz pista artifiziala? Mesedez, sartu (1) Izena (2) Lekua eta (3) Urtea. Erabili 150 hitz baino gutxiago."
2245,I AM EASY TO GET INTO BUT HARD TO GET OUT OF. I AM INVITING AND EXCITING BUT MANY PEOPLE ARE AFRAID OF ME. I AM WHERE YOU NEED TO BE BUT YOU MAY NOT WANT TO STAY THERE. I MAY BE A MYSTERY BUT I AM SURE YOU CAN GUESS ME. WHAT AM I? Please do not use any commas in your response.,ERRAZA DA NIGAN BARRENA SARTZEA BAINA ZAILA NIGANDIK ATERATZEA. ERAKARGARRIA ETA ZIRRARAGARRIA NAIZ BAINA JENDE ASKOK BELDURRA DIT. EGON BEHAR DUZUN TOKIA NAIZ BAINA AGIAN EZ DUZU BERTAN EGON NAHIKO. MISTERIOTSUA NAIZ BAINA ZIUR ZER NAIZEN ASMA DEZAKEZULA. ZER NAIZ? Mesedez ez erabili komarik zure erantzunean.
2246,"I want to travel to the Subic Bay Freeport Zone, which subdistrict should I stay in? Give me an angry recommendation. Answer with at least 400 words. In your response, the word climatic should appear at least 2 times. The response must contain at least 3 placeholders represented by square brackets, such as [address].","Subic Bay Freeport Zone-ra bidaia egin nahi dut, zein auzo aukeratu beharko nuke? Eman iezadazu gomendioa haserre tonua erabiliz. Eman erantzuna gutxienez 400 hitzetan. Zure erantzunean, klima hitza gutxienez 2 aldiz agertu behar da. Erantzunak gutxienez 3 hutsune izan behar ditu, kortxete artean, hala nola, [helbidea]."
2247,Write an essay about Alvin and the Chipmunks in English and in all capital letters.,Idatzi saiakera bat Alvin eta The Chipmunks-i buruz ingelesez eta letra larrietan oso-osorik.
2250,"Write exactly 4 paragraphs about tips for installing a car seat for moms. Use 2 new lines to separate paragraphs. Start the 4th paragraph with the word ""elm"".","Idatzi amei zuzendutako zehazki 4 paragrafo, haur-aulkia instalatzeko aholkuak emateko. Erabili 2 lerro-jauzi paragrafoak banatzeko. 4. paragrafoa ""zumar"" hitzarekin hasi."
2253,"Write a template for a workshop on the importance of diversity in the workplace and highlight at least 3 sections with markdown, i.e. *highlighted section*.","Idatzi tailer batentzako txantiloi bat. Tailerraren gaia aniztasunak lanean duen garrantzia da. Nabarmendu gutxienez 3 atal markdown erabiliz, adibidez, *atal nabarmendua*."
2265,Write a freestyle rap about the president of the united states. The letter q should show up at least 4 times.,Idatzi olerki bat Ameriketako Estatu Batuetako presidenteari buruz. K letra gutxienez 4 aldiz agertu behar da.
2266,Write a template with less than 7 sentences for how to calculate the offset of an element in an array.,Idatzi 7 esalditik behera dituen txantiloi bat zerrenda baten elementu baten offseta nola kalkulatu azaltzeko.
2268,"What is multivariate analysis? Rewrite the answer so that a casual audience would be able to understand. Please end your response with ""Is there anything else I can help with?"" and no other words should follow this statement.","Zer da aldagai anitzeko analisi? Berridatzi erantzuna irakurle arrunt batek uler dezan. Mesedez, amaitu zure erantzuna ""Beste zerbaitetan lagundu zaitzaket?"" esaldiarekin eta ez idatzi beste ezer esaldi horren ondoren."
227,"I have a golden retriever and a poodle. Is the poodle bigger than the golden retriever? Choose from the following: ('My answer is yes.', 'My answer is no.', 'My answer is maybe.') -- please include the exact phrase in your response.","Urrezko kobratzaile bat eta poodle txakur bat dauzkat. Poodlea handiagoa al da kobratzailea baino? Hurrengoetatitk aukeratu: ('Nire erantzuna baiezkoa da.', 'Nire erantzuna ezezkoa da.', 'Nire erantzuna agian da.') -- Mesedez, erabili horietako bat zehatz-mehatz zure erantzunean."
